identifier,repaid
163537,1
163538,1
163539,1
163540,0
163541,0
163542,0
163543,1
163544,1
163545,0
163546,0
163547,0
163548,1
163549,0
163550,1
163551,1
163552,0
163553,0
163554,1
163555,1
163556,0
163557,0
163558,1
163559,0
163560,1
163561,0
163562,1
163563,1
163564,1
163565,1
163566,0
163567,1
163568,1
163569,1
163570,1
163571,1
163572,1
163573,0
163574,0
163575,1
163576,0
163577,0
163578,1
163579,0
163580,1
163581,0
163582,1
163583,1
163584,0
163585,0
163586,1
163587,1
163588,0
163589,1
163590,1
163591,1
163592,0
163593,0
163594,0
163595,1
163596,0
163597,0
163598,0
163599,0
163600,0
163601,1
163602,1
163603,1
163604,0
163605,1
163606,1
163607,1
163608,0
163609,1
163610,0
163611,1
163612,0
163613,1
163614,1
163615,1
163616,1
163617,1
163618,0
163619,1
163620,1
163621,1
163622,1
163623,0
163624,0
163625,0
163626,1
163627,0
163628,0
163629,1
163630,1
163631,1
163632,1
163633,1
163634,1
163635,0
163636,0
163637,0
163638,1
163639,1
163640,1
163641,1
163642,1
163643,0
163644,0
163645,1
163646,1
163647,1
163648,1
163649,1
163650,0
163651,0
163652,0
163653,1
163654,0
163655,1
163656,1
163657,0
163658,0
163659,0
163660,1
163661,0
163662,0
163663,1
163664,0
163665,0
163666,1
163667,0
163668,1
163669,0
163670,1
163671,0
163672,0
163673,0
163674,1
163675,0
163676,1
163677,1
163678,1
163679,0
163680,1
163681,1
163682,0
163683,1
163684,1
163685,1
163686,1
163687,1
163688,1
163689,0
163690,0
163691,1
163692,0
163693,0
163694,1
163695,0
163696,0
163697,1
163698,1
163699,1
163700,1
163701,1
163702,0
163703,0
163704,1
163705,1
163706,1
163707,1
163708,0
163709,1
163710,1
163711,0
163712,0
163713,0
163714,1
163715,1
163716,0
163717,0
163718,0
163719,1
163720,1
163721,1
163722,0
163723,1
163724,1
163725,1
163726,1
163727,0
163728,0
163729,1
163730,0
163731,0
163732,0
163733,0
163734,1
163735,1
163736,1
163737,0
163738,1
163739,0
163740,1
163741,1
163742,0
163743,0
163744,0
163745,1
163746,1
163747,0
163748,1
163749,1
163750,0
163751,0
163752,0
163753,1
163754,1
163755,0
163756,1
163757,1
163758,1
163759,0
163760,1
163761,1
163762,0
163763,1
163764,0
163765,1
163766,1
163767,1
163768,0
163769,1
163770,0
163771,0
163772,0
163773,1
163774,1
163775,1
163776,1
163777,1
163778,0
163779,1
163780,0
163781,1
163782,0
163783,0
163784,0
163785,1
163786,1
163787,1
163788,0
163789,1
163790,1
163791,0
163792,0
163793,0
163794,0
163795,1
163796,1
163797,1
163798,1
163799,1
163800,0
163801,1
163802,0
163803,0
163804,1
163805,0
163806,0
163807,0
163808,1
163809,0
163810,0
163811,1
163812,0
163813,0
163814,0
163815,0
163816,0
163817,0
163818,1
163819,0
163820,0
163821,1
163822,0
163823,1
163824,1
163825,1
163826,0
163827,1
163828,1
163829,1
163830,1
163831,0
163832,1
163833,0
163834,0
163835,0
163836,1
163837,1
163838,0
163839,0
163840,1
163841,1
163842,0
163843,0
163844,0
163845,0
163846,0
163847,1
163848,1
163849,1
163850,0
163851,1
163852,1
163853,0
163854,1
163855,1
163856,1
163857,1
163858,0
163859,1
163860,0
163861,0
163862,1
163863,0
163864,0
163865,1
163866,1
163867,0
163868,0
163869,0
163870,0
163871,1
163872,1
163873,0
163874,0
163875,1
163876,1
163877,1
163878,1
163879,1
163880,1
163881,1
163882,1
163883,1
163884,1
163885,1
163886,0
163887,0
163888,1
163889,0
163890,1
163891,1
163892,0
163893,0
163894,1
163895,1
163896,1
163897,1
163898,1
163899,1
163900,1
163901,0
163902,0
163903,0
163904,1
163905,0
163906,0
163907,0
163908,1
163909,1
163910,0
163911,0
163912,0
163913,0
163914,0
163915,0
163916,0
163917,0
163918,1
163919,0
163920,0
163921,0
163922,1
163923,0
163924,0
163925,1
163926,0
163927,1
163928,0
163929,1
163930,0
163931,0
163932,1
163933,0
163934,0
163935,1
163936,0
163937,1
163938,1
163939,0
163940,1
163941,0
163942,0
163943,0
163944,1
163945,0
163946,1
163947,0
163948,1
163949,1
163950,0
163951,1
163952,1
163953,0
163954,1
163955,1
163956,0
163957,1
163958,1
163959,1
163960,0
163961,1
163962,0
163963,0
163964,1
163965,0
163966,1
163967,0
163968,1
163969,0
163970,0
163971,0
163972,1
163973,0
163974,1
163975,0
163976,1
163977,0
163978,0
163979,1
163980,1
163981,1
163982,1
163983,1
163984,0
163985,0
163986,0
163987,1
163988,0
163989,0
163990,1
163991,1
163992,0
163993,0
163994,1
163995,1
163996,1
163997,1
163998,0
163999,0
164000,0
164001,1
164002,0
164003,0
164004,1
164005,1
164006,1
164007,1
164008,0
164009,1
164010,1
164011,0
164012,0
164013,0
164014,0
164015,1
164016,0
164017,1
164018,1
164019,1
164020,0
164021,1
164022,1
164023,0
164024,1
164025,0
164026,1
164027,1
164028,0
164029,0
164030,0
164031,1
164032,0
164033,1
164034,1
164035,0
164036,1
164037,1
164038,1
164039,0
164040,0
164041,1
164042,0
164043,0
164044,1
164045,0
164046,0
164047,1
164048,1
164049,0
164050,1
164051,1
164052,1
164053,0
164054,1
164055,0
164056,0
164057,1
164058,1
164059,0
164060,0
164061,0
164062,0
164063,0
164064,1
164065,1
164066,1
164067,0
164068,0
164069,0
164070,1
164071,0
164072,1
164073,0
164074,0
164075,1
164076,0
164077,0
164078,0
164079,1
164080,1
164081,1
164082,0
164083,1
164084,0
164085,1
164086,0
164087,0
164088,1
164089,1
164090,1
164091,1
164092,1
164093,1
164094,0
164095,0
164096,1
164097,1
164098,1
164099,1
164100,0
164101,0
164102,1
164103,1
164104,1
164105,0
164106,1
164107,1
164108,0
164109,0
164110,1
164111,1
164112,1
164113,0
164114,1
164115,0
164116,1
164117,1
164118,1
164119,0
164120,0
164121,0
164122,0
164123,1
164124,1
164125,1
164126,0
164127,1
164128,1
164129,1
164130,0
164131,0
164132,1
164133,0
164134,0
164135,1
164136,1
164137,0
164138,1
164139,1
164140,0
164141,0
164142,0
164143,0
164144,0
164145,0
164146,0
164147,0
164148,0
164149,1
164150,0
164151,1
164152,0
164153,0
164154,1
164155,1
164156,1
164157,0
164158,1
164159,0
164160,1
164161,0
164162,0
164163,0
164164,1
164165,0
164166,1
164167,1
164168,1
164169,1
164170,0
164171,0
164172,0
164173,0
164174,1
164175,0
164176,1
164177,1
164178,1
164179,1
164180,1
164181,0
164182,1
164183,0
164184,1
164185,0
164186,0
164187,0
164188,1
164189,0
164190,1
164191,1
164192,0
164193,1
164194,1
164195,1
164196,1
164197,1
164198,0
164199,0
164200,1
164201,1
164202,0
164203,1
164204,1
164205,1
164206,1
164207,1
164208,1
164209,1
164210,0
164211,1
164212,1
164213,1
164214,0
164215,1
164216,1
164217,1
164218,0
164219,1
164220,1
164221,1
164222,1
164223,0
164224,0
164225,0
164226,0
164227,1
164228,1
164229,0
164230,1
164231,1
164232,1
164233,0
164234,0
164235,0
164236,0
164237,1
164238,0
164239,0
164240,0
164241,0
164242,1
164243,0
164244,1
164245,0
164246,0
164247,0
164248,1
164249,0
164250,1
164251,0
164252,1
164253,1
164254,1
164255,0
164256,1
164257,1
164258,0
164259,0
164260,0
164261,1
164262,1
164263,1
164264,1
164265,0
164266,1
164267,1
164268,1
164269,1
164270,0
164271,0
164272,1
164273,1
164274,1
164275,0
164276,0
164277,0
164278,1
164279,1
164280,1
164281,0
164282,0
164283,0
164284,1
164285,1
164286,0
164287,1
164288,1
164289,0
164290,0
164291,0
164292,0
164293,0
164294,0
164295,0
164296,0
164297,0
164298,0
164299,1
164300,1
164301,0
164302,1
164303,1
164304,1
164305,1
164306,1
164307,1
164308,1
164309,0
164310,0
164311,0
164312,1
164313,1
164314,0
164315,0
164316,0
164317,1
164318,0
164319,0
164320,0
164321,1
164322,1
164323,0
164324,1
164325,1
164326,1
164327,1
164328,1
164329,1
164330,1
164331,0
164332,1
164333,1
164334,1
164335,0
164336,1
164337,0
164338,0
164339,1
164340,0
164341,0
164342,0
164343,1
164344,1
164345,1
164346,0
164347,1
164348,0
164349,0
164350,0
164351,1
164352,0
164353,0
164354,0
164355,0
164356,1
164357,0
164358,0
164359,0
164360,0
164361,1
164362,1
164363,0
164364,1
164365,0
164366,1
164367,1
164368,0
164369,0
164370,0
164371,0
164372,0
164373,0
164374,0
164375,1
164376,1
164377,1
164378,1
164379,1
164380,1
164381,1
164382,1
164383,1
164384,1
164385,0
164386,0
164387,0
164388,0
164389,0
164390,1
164391,1
164392,1
164393,0
164394,0
164395,0
164396,0
164397,1
164398,0
164399,0
164400,1
164401,0
164402,0
164403,0
164404,0
164405,0
164406,1
164407,0
164408,0
164409,1
164410,1
164411,1
164412,0
164413,1
164414,0
164415,0
164416,1
164417,1
164418,1
164419,0
164420,0
164421,0
164422,0
164423,0
164424,0
164425,1
164426,0
164427,1
164428,0
164429,1
164430,1
164431,1
164432,1
164433,0
164434,1
164435,1
164436,1
164437,0
164438,1
164439,0
164440,1
164441,0
164442,0
164443,0
164444,0
164445,1
164446,0
164447,1
164448,1
164449,1
164450,1
164451,0
164452,0
164453,1
164454,1
164455,1
164456,1
164457,0
164458,0
164459,1
164460,0
164461,1
164462,0
164463,1
164464,0
164465,1
164466,1
164467,1
164468,1
164469,1
164470,1
164471,0
164472,0
164473,1
164474,1
164475,1
164476,1
164477,0
164478,0
164479,0
164480,0
164481,0
164482,1
164483,0
164484,0
164485,1
164486,0
164487,1
164488,0
164489,1
164490,0
164491,0
164492,0
164493,0
164494,1
164495,0
164496,0
164497,1
164498,1
164499,1
164500,1
164501,1
164502,0
164503,0
164504,0
164505,1
164506,1
164507,0
164508,0
164509,0
164510,0
164511,0
164512,0
164513,1
164514,0
164515,1
164516,0
164517,1
164518,0
164519,0
164520,1
164521,1
164522,1
164523,1
164524,0
164525,0
164526,1
164527,1
164528,0
164529,0
164530,1
164531,1
164532,1
164533,0
164534,0
164535,0
164536,1
164537,1
164538,1
164539,0
164540,0
164541,1
164542,0
164543,0
164544,1
164545,1
164546,0
164547,1
164548,1
164549,0
164550,0
164551,1
164552,0
164553,0
164554,0
164555,0
164556,0
164557,0
164558,0
164559,0
164560,1
164561,0
164562,1
164563,1
164564,1
164565,1
164566,1
164567,1
164568,0
164569,0
164570,0
164571,1
164572,0
164573,0
164574,0
164575,1
164576,1
164577,1
164578,0
164579,1
164580,0
164581,1
164582,0
164583,0
164584,1
164585,1
164586,0
164587,1
164588,0
164589,1
164590,1
164591,1
164592,1
164593,1
164594,1
164595,1
164596,1
164597,0
164598,0
164599,1
164600,0
164601,1
164602,0
164603,0
164604,1
164605,0
164606,0
164607,0
164608,1
164609,0
164610,1
164611,1
164612,0
164613,1
164614,1
164615,1
164616,0
164617,1
164618,0
164619,1
164620,0
164621,1
164622,1
164623,0
164624,0
164625,0
164626,1
164627,0
164628,0
164629,0
164630,0
164631,0
164632,1
164633,1
164634,0
164635,0
164636,0
164637,1
164638,0
164639,0
164640,0
164641,0
164642,1
164643,0
164644,0
164645,1
164646,0
164647,0
164648,1
164649,0
164650,0
164651,1
164652,1
164653,1
164654,1
164655,0
164656,0
164657,0
164658,1
164659,0
164660,1
164661,0
164662,0
164663,1
164664,0
164665,1
164666,1
164667,0
164668,0
164669,1
164670,1
164671,1
164672,1
164673,1
164674,1
164675,1
164676,1
164677,0
164678,0
164679,0
164680,1
164681,1
164682,0
164683,1
164684,1
164685,0
164686,0
164687,1
164688,0
164689,1
164690,0
164691,0
164692,1
164693,0
164694,0
164695,0
164696,1
164697,0
164698,1
164699,0
164700,1
164701,0
164702,0
164703,1
164704,0
164705,0
164706,0
164707,1
164708,1
164709,0
164710,1
164711,1
164712,1
164713,1
164714,0
164715,0
164716,1
164717,1
164718,0
164719,0
164720,0
164721,1
164722,1
164723,1
164724,0
164725,0
164726,1
164727,1
164728,0
164729,1
164730,1
164731,1
164732,1
164733,1
164734,1
164735,1
164736,1
164737,0
164738,0
164739,0
164740,1
164741,1
164742,1
164743,0
164744,1
164745,0
164746,1
164747,1
164748,0
164749,1
164750,0
164751,0
164752,1
164753,1
164754,0
164755,1
164756,0
164757,0
164758,1
164759,1
164760,1
164761,1
164762,1
164763,1
164764,0
164765,1
164766,0
164767,0
164768,1
164769,1
164770,1
164771,0
164772,1
164773,1
164774,1
164775,1
164776,0
164777,1
164778,0
164779,0
164780,1
164781,0
164782,1
164783,0
164784,0
164785,0
164786,1
164787,0
164788,1
164789,0
164790,1
164791,0
164792,1
164793,1
164794,0
164795,0
164796,1
164797,0
164798,0
164799,1
164800,1
164801,1
164802,0
164803,1
164804,0
164805,1
164806,0
164807,0
164808,1
164809,1
164810,1
164811,1
164812,0
164813,0
164814,0
164815,0
164816,0
164817,0
164818,1
164819,1
164820,0
164821,1
164822,1
164823,0
164824,0
164825,0
164826,1
164827,0
164828,0
164829,0
164830,1
164831,1
164832,0
164833,0
164834,1
164835,1
164836,1
164837,1
164838,1
164839,0
164840,1
164841,0
164842,0
164843,0
164844,1
164845,1
164846,1
164847,0
164848,0
164849,0
164850,0
164851,1
164852,1
164853,1
164854,0
164855,0
164856,0
164857,0
164858,1
164859,1
164860,0
164861,1
164862,1
164863,1
164864,0
164865,0
164866,1
164867,1
164868,1
164869,0
164870,0
164871,0
164872,1
164873,1
164874,0
164875,1
164876,1
164877,0
164878,0
164879,0
164880,1
164881,1
164882,1
164883,0
164884,1
164885,0
164886,1
164887,0
164888,0
164889,0
164890,0
164891,1
164892,0
164893,0
164894,0
164895,0
164896,0
164897,1
164898,1
164899,1
164900,1
164901,0
164902,0
164903,1
164904,0
164905,0
164906,1
164907,0
164908,1
164909,0
164910,0
164911,0
164912,1
164913,1
164914,1
164915,0
164916,1
164917,0
164918,0
164919,0
164920,0
164921,0
164922,0
164923,0
164924,1
164925,0
164926,1
164927,1
164928,1
164929,0
164930,1
164931,1
164932,0
164933,0
164934,1
164935,0
164936,0
164937,1
164938,1
164939,1
164940,1
164941,0
164942,0
164943,0
164944,0
164945,0
164946,0
164947,1
164948,0
164949,1
164950,1
164951,1
164952,0
164953,0
164954,0
164955,1
164956,1
164957,1
164958,1
164959,0
164960,1
164961,1
164962,0
164963,0
164964,1
164965,1
164966,0
164967,0
164968,0
164969,1
164970,1
164971,1
164972,1
164973,1
164974,0
164975,1
164976,1
164977,0
164978,0
164979,0
164980,0
164981,1
164982,1
164983,0
164984,1
164985,0
164986,0
164987,1
164988,0
164989,1
164990,0
164991,0
164992,0
164993,0
164994,1
164995,0
164996,0
164997,0
164998,1
164999,0
165000,0
165001,1
165002,1
165003,1
165004,0
165005,0
165006,0
165007,0
165008,0
165009,1
165010,0
165011,1
165012,1
165013,0
165014,0
165015,0
165016,1
165017,1
165018,1
165019,1
165020,0
165021,1
165022,0
165023,0
165024,1
165025,0
165026,1
165027,0
165028,1
165029,1
165030,1
165031,0
165032,0
165033,1
165034,1
165035,0
165036,0
165037,1
165038,0
165039,1
165040,0
165041,1
165042,0
165043,1
165044,1
165045,0
165046,1
165047,0
165048,0
165049,0
165050,1
165051,1
165052,1
165053,0
165054,0
165055,0
165056,1
165057,1
165058,1
165059,0
165060,1
165061,0
165062,1
165063,0
165064,0
165065,1
165066,1
165067,0
165068,0
165069,0
165070,1
165071,0
165072,1
165073,0
165074,0
165075,0
165076,1
165077,1
165078,1
165079,1
165080,1
165081,0
165082,0
165083,0
165084,0
165085,0
165086,0
165087,1
165088,1
165089,0
165090,1
165091,0
165092,1
165093,1
165094,1
165095,0
165096,0
165097,1
165098,1
165099,1
165100,1
165101,0
165102,0
165103,1
165104,0
165105,0
165106,1
165107,1
165108,1
165109,0
165110,1
165111,0
165112,0
165113,0
165114,0
165115,0
165116,0
165117,0
165118,0
165119,1
165120,0
165121,1
165122,1
165123,0
165124,1
165125,1
165126,1
165127,0
165128,1
165129,1
165130,1
165131,1
165132,1
165133,0
165134,0
165135,1
165136,0
165137,1
165138,0
165139,1
165140,0
165141,0
165142,1
165143,0
165144,0
165145,0
165146,1
165147,0
165148,1
165149,1
165150,1
165151,1
165152,0
165153,1
165154,1
165155,0
165156,1
165157,1
165158,1
165159,1
165160,0
165161,1
165162,0
165163,0
165164,0
165165,1
165166,0
165167,0
165168,0
165169,1
165170,1
165171,0
165172,1
165173,1
165174,1
165175,1
165176,1
165177,0
165178,0
165179,0
165180,0
165181,1
165182,1
165183,0
165184,0
165185,0
165186,0
165187,0
165188,0
165189,1
165190,0
165191,0
165192,1
165193,1
165194,1
165195,0
165196,0
165197,1
165198,0
165199,0
165200,1
165201,1
165202,0
165203,1
165204,1
165205,1
165206,0
165207,0
165208,0
165209,1
165210,1
165211,0
165212,0
165213,1
165214,0
165215,0
165216,1
165217,0
165218,1
165219,1
165220,1
165221,1
165222,1
165223,1
165224,0
165225,0
165226,0
165227,1
165228,0
165229,1
165230,1
165231,1
165232,1
165233,0
165234,1
165235,0
165236,1
165237,1
165238,0
165239,0
165240,1
165241,0
165242,1
165243,1
165244,0
165245,0
165246,0
165247,1
165248,0
165249,1
165250,1
165251,0
165252,1
165253,1
165254,0
165255,0
165256,0
165257,1
165258,1
165259,0
165260,1
165261,0
165262,1
165263,0
165264,0
165265,1
165266,1
165267,0
165268,1
165269,0
165270,1
165271,1
165272,1
165273,1
165274,1
165275,1
165276,1
165277,0
165278,1
165279,0
165280,0
165281,0
165282,0
165283,0
165284,1
165285,0
165286,1
165287,1
165288,0
165289,0
165290,0
165291,0
165292,1
165293,0
165294,1
165295,1
165296,1
165297,0
165298,1
165299,0
165300,1
165301,1
165302,1
165303,1
165304,0
165305,0
165306,1
165307,0
165308,1
165309,1
165310,0
165311,0
165312,0
165313,0
165314,0
165315,1
165316,0
165317,0
165318,1
165319,1
165320,0
165321,1
165322,1
165323,1
165324,0
165325,1
165326,0
165327,0
165328,1
165329,1
165330,1
165331,1
165332,1
165333,1
165334,0
165335,0
165336,0
165337,0
165338,0
165339,1
165340,1
165341,0
165342,0
165343,0
165344,0
165345,1
165346,0
165347,1
165348,0
165349,1
165350,0
165351,1
165352,1
165353,1
165354,1
165355,0
165356,1
165357,1
165358,1
165359,0
165360,1
165361,0
165362,0
165363,1
165364,0
165365,1
165366,1
165367,0
165368,0
165369,1
165370,1
165371,1
165372,0
165373,1
165374,0
165375,1
165376,1
165377,0
165378,1
165379,1
165380,0
165381,1
165382,0
165383,1
165384,0
165385,0
165386,1
165387,1
165388,1
165389,1
165390,0
165391,0
165392,0
165393,1
165394,1
165395,1
165396,0
165397,0
165398,0
165399,0
165400,1
165401,1
165402,1
165403,1
165404,0
165405,1
165406,0
165407,1
165408,0
165409,0
165410,0
165411,0
165412,1
165413,0
165414,0
165415,1
165416,0
165417,0
165418,0
165419,0
165420,1
165421,1
165422,1
165423,0
165424,0
165425,1
165426,0
165427,1
165428,1
165429,0
165430,1
165431,0
165432,1
165433,1
165434,1
165435,1
165436,1
165437,0
165438,1
165439,0
165440,1
165441,0
165442,1
165443,0
165444,1
165445,1
165446,0
165447,0
165448,1
165449,1
165450,0
165451,1
165452,1
165453,1
165454,0
165455,0
165456,1
165457,0
165458,1
165459,1
165460,0
165461,1
165462,0
165463,0
165464,0
165465,0
165466,1
165467,1
165468,1
165469,0
165470,1
165471,1
165472,1
165473,1
165474,0
165475,1
165476,1
165477,1
165478,0
165479,0
165480,1
165481,1
165482,0
165483,1
165484,0
165485,0
165486,0
165487,1
165488,1
165489,1
165490,1
165491,0
165492,0
165493,0
165494,0
165495,1
165496,1
165497,0
165498,1
165499,0
165500,0
165501,1
165502,1
165503,0
165504,0
165505,1
165506,0
165507,0
165508,1
165509,1
165510,1
165511,0
165512,0
165513,0
165514,1
165515,1
165516,1
165517,1
165518,0
165519,0
165520,1
165521,0
165522,1
165523,1
165524,0
165525,0
165526,1
165527,0
165528,1
165529,0
165530,0
165531,0
165532,1
165533,0
165534,1
165535,1
165536,0
165537,0
165538,0
165539,0
165540,1
165541,0
165542,1
165543,1
165544,0
165545,0
165546,1
165547,0
165548,1
165549,0
165550,0
165551,0
165552,1
165553,1
165554,0
165555,0
165556,1
165557,1
165558,1
165559,0
165560,0
165561,1
165562,0
165563,1
165564,1
165565,1
165566,1
165567,1
165568,1
165569,0
165570,0
165571,1
165572,0
165573,0
165574,0
165575,1
165576,1
165577,0
165578,0
165579,1
165580,1
165581,0
165582,0
165583,1
165584,0
165585,1
165586,0
165587,1
165588,1
165589,1
165590,0
165591,1
165592,1
165593,0
165594,1
165595,0
165596,1
165597,0
165598,0
165599,1
165600,1
165601,1
165602,0
165603,0
165604,1
165605,1
165606,1
165607,0
165608,0
165609,1
165610,0
165611,1
165612,1
165613,1
165614,1
165615,0
165616,1
165617,1
165618,1
165619,0
165620,1
165621,0
165622,1
165623,1
165624,1
165625,1
165626,1
165627,1
165628,0
165629,0
165630,1
165631,1
165632,1
165633,1
165634,1
165635,0
165636,1
165637,1
165638,1
165639,0
165640,0
165641,0
165642,0
165643,1
165644,1
165645,0
165646,0
165647,1
165648,0
165649,1
165650,0
165651,1
165652,1
165653,0
165654,0
165655,1
165656,1
165657,1
165658,1
165659,0
165660,1
165661,0
165662,0
165663,0
165664,0
165665,1
165666,1
165667,1
165668,0
165669,1
165670,1
165671,1
165672,0
165673,1
165674,1
165675,0
165676,0
165677,0
165678,1
165679,0
165680,0
165681,0
165682,0
165683,0
165684,1
165685,0
165686,1
165687,1
165688,0
165689,0
165690,0
165691,1
165692,1
165693,0
165694,0
165695,1
165696,0
165697,1
165698,0
165699,0
165700,1
165701,1
165702,1
165703,1
165704,0
165705,1
165706,1
165707,0
165708,0
165709,0
165710,1
165711,1
165712,0
165713,1
165714,1
165715,1
165716,0
165717,1
165718,0
165719,0
165720,0
165721,1
165722,1
165723,0
165724,1
165725,1
165726,1
165727,1
165728,0
165729,1
165730,0
165731,1
165732,1
165733,1
165734,0
165735,1
165736,0
165737,0
165738,1
165739,1
165740,0
165741,1
165742,1
165743,0
165744,1
165745,1
165746,0
165747,1
165748,1
165749,1
165750,0
165751,0
165752,0
165753,0
165754,1
165755,0
165756,1
165757,1
165758,0
165759,1
165760,1
165761,1
165762,1
165763,0
165764,0
165765,1
165766,0
165767,1
165768,0
165769,1
165770,0
165771,1
165772,1
165773,1
165774,0
165775,0
165776,0
165777,0
165778,1
165779,0
165780,1
165781,0
165782,0
165783,1
165784,0
165785,0
165786,1
165787,0
165788,0
165789,0
165790,0
165791,0
165792,0
165793,0
165794,0
165795,1
165796,0
165797,1
165798,0
165799,1
165800,0
165801,0
165802,0
165803,0
165804,1
165805,0
165806,0
165807,1
165808,0
165809,1
165810,0
165811,0
165812,0
165813,1
165814,1
165815,0
165816,0
165817,0
165818,0
165819,0
165820,1
165821,0
165822,1
165823,0
165824,1
165825,0
165826,1
165827,1
165828,1
165829,0
165830,0
165831,0
165832,1
165833,0
165834,1
165835,1
165836,0
165837,0
165838,1
165839,1
165840,1
165841,0
165842,0
165843,0
165844,0
165845,0
165846,1
165847,1
165848,1
165849,1
165850,1
165851,1
165852,1
165853,1
165854,1
165855,0
165856,1
165857,1
165858,0
165859,0
165860,0
165861,0
165862,1
165863,0
165864,0
165865,0
165866,0
165867,1
165868,1
165869,0
165870,0
165871,0
165872,1
165873,0
165874,1
165875,1
165876,0
165877,0
165878,0
165879,0
165880,0
165881,1
165882,0
165883,1
165884,0
165885,1
165886,0
165887,0
165888,1
165889,0
165890,1
165891,1
165892,0
165893,0
165894,0
165895,1
165896,0
165897,1
165898,1
165899,1
165900,1
165901,1
165902,1
165903,0
165904,1
165905,0
165906,0
165907,0
165908,0
165909,1
165910,0
165911,0
165912,0
165913,0
165914,0
165915,0
165916,0
165917,1
165918,0
165919,1
165920,1
165921,0
165922,1
165923,1
165924,0
165925,0
165926,0
165927,0
165928,0
165929,0
165930,0
165931,0
165932,0
165933,0
165934,0
165935,0
165936,0
165937,1
165938,0
165939,0
165940,0
165941,1
165942,0
165943,1
165944,0
165945,1
165946,0
165947,1
165948,1
165949,1
165950,1
165951,0
165952,1
165953,1
165954,0
165955,1
165956,1
165957,0
165958,1
165959,1
165960,1
165961,0
165962,0
165963,1
165964,0
165965,1
165966,1
165967,1
165968,0
165969,1
165970,1
165971,1
165972,0
165973,0
165974,0
165975,1
165976,0
165977,0
165978,1
165979,1
165980,1
165981,0
165982,1
165983,1
165984,1
165985,1
165986,1
165987,0
165988,1
165989,0
165990,0
165991,0
165992,1
165993,0
165994,0
165995,0
165996,1
165997,1
165998,1
165999,1
166000,0
166001,0
166002,0
166003,1
166004,0
166005,0
166006,1
166007,1
166008,0
166009,0
166010,0
166011,1
166012,0
166013,0
166014,1
166015,1
166016,0
166017,0
166018,0
166019,1
166020,1
166021,0
166022,1
166023,0
166024,1
166025,1
166026,1
166027,1
166028,0
166029,1
166030,0
166031,0
166032,1
166033,0
166034,0
166035,1
166036,0
166037,1
166038,1
166039,0
166040,1
166041,1
166042,0
166043,0
166044,0
166045,1
166046,0
166047,0
166048,1
166049,1
166050,0
166051,1
166052,1
166053,0
166054,0
166055,0
166056,0
166057,1
166058,0
166059,1
166060,1
166061,1
166062,1
166063,1
166064,0
166065,0
166066,0
166067,0
166068,0
166069,0
166070,0
166071,1
166072,0
166073,0
166074,0
166075,0
166076,0
166077,0
166078,1
166079,0
166080,1
166081,1
166082,1
166083,0
166084,1
166085,0
166086,1
166087,1
166088,1
166089,1
166090,0
166091,0
166092,0
166093,0
166094,0
166095,0
166096,1
166097,1
166098,1
166099,1
166100,0
166101,1
166102,0
166103,1
166104,1
166105,1
166106,0
166107,1
166108,0
166109,0
166110,0
166111,0
166112,1
166113,1
166114,0
166115,1
166116,0
166117,0
166118,1
166119,0
166120,1
166121,0
166122,1
166123,0
166124,1
166125,1
166126,1
166127,1
166128,0
166129,1
166130,0
166131,0
166132,0
166133,0
166134,0
166135,0
166136,0
166137,0
166138,1
166139,0
166140,0
166141,0
166142,1
166143,1
166144,0
166145,1
166146,0
166147,1
166148,0
166149,0
166150,0
166151,0
166152,1
166153,0
166154,0
166155,1
166156,1
166157,0
166158,0
166159,1
166160,1
166161,0
166162,1
166163,0
166164,1
166165,1
166166,1
166167,1
166168,1
166169,1
166170,0
166171,1
166172,1
166173,0
166174,0
166175,0
166176,1
166177,1
166178,0
166179,1
166180,0
166181,1
166182,1
166183,1
166184,0
166185,0
166186,0
166187,1
166188,0
166189,0
166190,0
166191,1
166192,0
166193,0
166194,0
166195,1
166196,1
166197,0
166198,1
166199,0
166200,1
166201,0
166202,1
166203,1
166204,0
166205,0
166206,1
166207,1
166208,1
166209,0
166210,0
166211,1
166212,1
166213,1
166214,0
166215,0
166216,0
166217,0
166218,1
166219,0
166220,0
166221,0
166222,0
166223,0
166224,0
166225,1
166226,1
166227,1
166228,0
166229,0
166230,1
166231,1
166232,1
166233,0
166234,1
166235,1
166236,0
166237,1
166238,0
166239,0
166240,1
166241,1
166242,1
166243,0
166244,1
166245,0
166246,1
166247,1
166248,1
166249,1
166250,0
166251,1
166252,0
166253,0
166254,0
166255,0
166256,1
166257,0
166258,1
166259,1
166260,1
166261,0
166262,0
166263,0
166264,1
166265,1
166266,1
166267,1
166268,0
166269,0
166270,1
166271,1
166272,1
166273,0
166274,1
166275,0
166276,0
166277,0
166278,0
166279,1
166280,0
166281,1
166282,0
166283,1
166284,0
166285,1
166286,0
166287,1
166288,1
166289,0
166290,0
166291,0
166292,1
166293,0
166294,1
166295,1
166296,1
166297,0
166298,0
166299,0
166300,1
166301,1
166302,1
166303,0
166304,1
166305,0
166306,0
166307,1
166308,0
166309,0
166310,0
166311,0
166312,1
166313,0
166314,0
166315,0
166316,1
166317,0
166318,0
166319,0
166320,0
166321,1
166322,0
166323,1
166324,1
166325,0
166326,1
166327,1
166328,0
166329,0
166330,1
166331,1
166332,1
166333,1
166334,0
