identifier,repaid
110996,1
110997,0
110998,0
110999,0
111000,0
111001,0
111002,0
111003,1
111004,1
111005,1
111006,0
111007,1
111008,1
111009,1
111010,1
111011,0
111012,0
111013,0
111014,0
111015,0
111016,1
111017,1
111018,1
111019,0
111020,0
111021,1
111022,1
111023,0
111024,1
111025,0
111026,1
111027,1
111028,1
111029,0
111030,0
111031,1
111032,0
111033,1
111034,1
111035,1
111036,1
111037,1
111038,1
111039,0
111040,1
111041,1
111042,0
111043,0
111044,0
111045,1
111046,1
111047,1
111048,1
111049,1
111050,0
111051,1
111052,0
111053,1
111054,0
111055,0
111056,0
111057,0
111058,0
111059,1
111060,0
111061,1
111062,1
111063,1
111064,0
111065,0
111066,1
111067,0
111068,1
111069,1
111070,0
111071,0
111072,0
111073,0
111074,0
111075,0
111076,1
111077,0
111078,1
111079,0
111080,1
111081,0
111082,1
111083,1
111084,0
111085,1
111086,1
111087,1
111088,1
111089,0
111090,0
111091,1
111092,1
111093,1
111094,1
111095,0
111096,0
111097,0
111098,1
111099,1
111100,0
111101,0
111102,0
111103,1
111104,0
111105,1
111106,1
111107,1
111108,1
111109,0
111110,0
111111,0
111112,1
111113,1
111114,0
111115,0
111116,1
111117,0
111118,1
111119,0
111120,0
111121,0
111122,1
111123,1
111124,1
111125,1
111126,1
111127,0
111128,0
111129,0
111130,0
111131,0
111132,0
111133,1
111134,1
111135,0
111136,0
111137,1
111138,0
111139,0
111140,0
111141,1
111142,1
111143,0
111144,0
111145,0
111146,0
111147,1
111148,0
111149,0
111150,1
111151,0
111152,1
111153,1
111154,0
111155,1
111156,1
111157,0
111158,1
111159,0
111160,0
111161,0
111162,0
111163,1
111164,1
111165,1
111166,0
111167,0
111168,1
111169,1
111170,1
111171,1
111172,1
111173,1
111174,1
111175,0
111176,1
111177,0
111178,0
111179,0
111180,1
111181,1
111182,1
111183,0
111184,1
111185,1
111186,1
111187,1
111188,1
111189,0
111190,0
111191,0
111192,0
111193,1
111194,1
111195,1
111196,1
111197,1
111198,0
111199,0
111200,1
111201,0
111202,1
111203,1
111204,1
111205,1
111206,0
111207,1
111208,1
111209,0
111210,1
111211,0
111212,0
111213,1
111214,0
111215,0
111216,0
111217,0
111218,0
111219,1
111220,1
111221,1
111222,1
111223,0
111224,1
111225,1
111226,0
111227,0
111228,0
111229,1
111230,1
111231,0
111232,0
111233,1
111234,0
111235,0
111236,1
111237,1
111238,1
111239,0
111240,0
111241,1
111242,0
111243,0
111244,1
111245,1
111246,0
111247,0
111248,0
111249,1
111250,1
111251,0
111252,0
111253,0
111254,1
111255,0
111256,0
111257,0
111258,0
111259,1
111260,1
111261,1
111262,1
111263,1
111264,0
111265,0
111266,1
111267,1
111268,0
111269,1
111270,0
111271,0
111272,0
111273,0
111274,1
111275,1
111276,0
111277,1
111278,0
111279,0
111280,0
111281,1
111282,0
111283,0
111284,1
111285,1
111286,0
111287,1
111288,1
111289,1
111290,0
111291,1
111292,0
111293,0
111294,0
111295,1
111296,0
111297,1
111298,0
111299,0
111300,1
111301,1
111302,1
111303,0
111304,1
111305,1
111306,1
111307,0
111308,0
111309,1
111310,0
111311,0
111312,1
111313,1
111314,0
111315,0
111316,0
111317,0
111318,1
111319,1
111320,0
111321,0
111322,0
111323,1
111324,1
111325,1
111326,0
111327,1
111328,0
111329,1
111330,1
111331,1
111332,0
111333,0
111334,1
111335,0
111336,0
111337,0
111338,0
111339,0
111340,0
111341,0
111342,0
111343,1
111344,0
111345,1
111346,1
111347,0
111348,0
111349,1
111350,0
111351,1
111352,0
111353,1
111354,1
111355,1
111356,0
111357,1
111358,1
111359,1
111360,0
111361,1
111362,1
111363,1
111364,1
111365,0
111366,0
111367,1
111368,0
111369,0
111370,0
111371,0
111372,0
111373,0
111374,1
111375,0
111376,1
111377,0
111378,0
111379,0
111380,0
111381,1
111382,0
111383,1
111384,1
111385,1
111386,0
111387,1
111388,1
111389,0
111390,1
111391,1
111392,1
111393,1
111394,0
111395,1
111396,1
111397,0
111398,1
111399,1
111400,0
111401,1
111402,0
111403,0
111404,1
111405,0
111406,0
111407,1
111408,1
111409,0
111410,1
111411,1
111412,1
111413,1
111414,0
111415,1
111416,0
111417,1
111418,1
111419,1
111420,0
111421,1
111422,1
111423,1
111424,1
111425,1
111426,1
111427,1
111428,1
111429,1
111430,0
111431,0
111432,0
111433,0
111434,0
111435,0
111436,0
111437,1
111438,1
111439,0
111440,0
111441,0
111442,0
111443,1
111444,1
111445,1
111446,0
111447,0
111448,1
111449,1
111450,0
111451,1
111452,1
111453,1
111454,1
111455,0
111456,1
111457,0
111458,1
111459,1
111460,0
111461,0
111462,0
111463,1
111464,0
111465,0
111466,1
111467,1
111468,1
111469,0
111470,0
111471,0
111472,0
111473,1
111474,1
111475,0
111476,0
111477,0
111478,1
111479,0
111480,1
111481,0
111482,0
111483,0
111484,1
111485,1
111486,0
111487,1
111488,0
111489,0
111490,0
111491,1
111492,0
111493,1
111494,1
111495,1
111496,0
111497,1
111498,1
111499,1
111500,1
111501,1
111502,1
111503,0
111504,0
111505,0
111506,1
111507,1
111508,0
111509,1
111510,1
111511,1
111512,1
111513,1
111514,0
111515,1
111516,0
111517,1
111518,1
111519,1
111520,1
111521,0
111522,1
111523,1
111524,0
111525,1
111526,0
111527,0
111528,1
111529,1
111530,1
111531,1
111532,1
111533,0
111534,0
111535,0
111536,1
111537,1
111538,1
111539,0
111540,1
111541,1
111542,0
111543,1
111544,1
111545,0
111546,1
111547,0
111548,1
111549,0
111550,0
111551,1
111552,1
111553,1
111554,1
111555,0
111556,0
111557,1
111558,0
111559,1
111560,0
111561,0
111562,1
111563,0
111564,1
111565,1
111566,1
111567,0
111568,0
111569,0
111570,1
111571,0
111572,0
111573,1
111574,1
111575,1
111576,1
111577,1
111578,0
111579,0
111580,1
111581,1
111582,0
111583,1
111584,1
111585,1
111586,1
111587,1
111588,1
111589,1
111590,1
111591,1
111592,0
111593,1
111594,0
111595,1
111596,1
111597,1
111598,1
111599,1
111600,0
111601,0
111602,0
111603,1
111604,1
111605,0
111606,1
111607,1
111608,0
111609,1
111610,0
111611,0
111612,0
111613,1
111614,1
111615,1
111616,1
111617,1
111618,0
111619,1
111620,1
111621,1
111622,1
111623,1
111624,1
111625,1
111626,1
111627,0
111628,1
111629,0
111630,0
111631,1
111632,1
111633,1
111634,0
111635,0
111636,1
111637,1
111638,1
111639,0
111640,0
111641,1
111642,0
111643,0
111644,0
111645,1
111646,0
111647,0
111648,1
111649,1
111650,0
111651,1
111652,1
111653,1
111654,1
111655,0
111656,0
111657,0
111658,0
111659,1
111660,0
111661,1
111662,1
111663,0
111664,1
111665,1
111666,1
111667,1
111668,1
111669,0
111670,1
111671,0
111672,1
111673,1
111674,0
111675,1
111676,1
111677,0
111678,0
111679,0
111680,0
111681,0
111682,1
111683,0
111684,0
111685,0
111686,1
111687,1
111688,1
111689,0
111690,1
111691,1
111692,1
111693,1
111694,0
111695,1
111696,1
111697,0
111698,0
111699,0
111700,1
111701,0
111702,0
111703,0
111704,1
111705,1
111706,0
111707,0
111708,0
111709,1
111710,1
111711,1
111712,0
111713,1
111714,1
111715,0
111716,1
111717,0
111718,1
111719,1
111720,1
111721,1
111722,1
111723,1
111724,0
111725,0
111726,1
111727,0
111728,0
111729,1
111730,0
111731,0
111732,0
111733,0
111734,1
111735,0
111736,1
111737,1
111738,0
111739,0
111740,0
111741,0
111742,1
111743,0
111744,1
111745,1
111746,0
111747,0
111748,0
111749,0
111750,0
111751,1
111752,1
111753,1
111754,0
111755,1
111756,0
111757,1
111758,0
111759,0
111760,1
111761,0
111762,1
111763,1
111764,1
111765,0
111766,0
111767,1
111768,0
111769,0
111770,0
111771,0
111772,0
111773,1
111774,0
111775,1
111776,1
111777,0
111778,1
111779,0
111780,0
111781,0
111782,0
111783,1
111784,0
111785,1
111786,1
111787,1
111788,1
111789,1
111790,0
111791,1
111792,0
111793,0
111794,0
111795,1
111796,0
111797,0
111798,1
111799,0
111800,1
111801,1
111802,0
111803,0
111804,1
111805,1
111806,1
111807,1
111808,1
111809,0
111810,0
111811,1
111812,0
111813,0
111814,0
111815,1
111816,1
111817,1
111818,0
111819,0
111820,0
111821,0
111822,1
111823,0
111824,1
111825,1
111826,0
111827,0
111828,1
111829,1
111830,0
111831,1
111832,1
111833,0
111834,0
111835,0
111836,0
111837,0
111838,1
111839,0
111840,1
111841,1
111842,0
111843,1
111844,0
111845,0
111846,1
111847,1
111848,0
111849,0
111850,1
111851,1
111852,1
111853,1
111854,0
111855,1
111856,1
111857,0
111858,1
111859,1
111860,1
111861,1
111862,0
111863,1
111864,1
111865,0
111866,0
111867,1
111868,1
111869,0
111870,0
111871,1
111872,0
111873,1
111874,1
111875,0
111876,1
111877,0
111878,1
111879,1
111880,1
111881,1
111882,1
111883,0
111884,0
111885,0
111886,1
111887,0
111888,0
111889,1
111890,1
111891,1
111892,0
111893,1
111894,1
111895,1
111896,1
111897,0
111898,1
111899,1
111900,0
111901,1
111902,1
111903,1
111904,1
111905,0
111906,1
111907,1
111908,1
111909,0
111910,1
111911,1
111912,1
111913,1
111914,1
111915,0
111916,0
111917,1
111918,1
111919,0
111920,0
111921,1
111922,0
111923,0
111924,1
111925,0
111926,1
111927,0
111928,0
111929,0
111930,1
111931,0
111932,0
111933,0
111934,0
111935,1
111936,0
111937,1
111938,0
111939,1
111940,0
111941,1
111942,1
111943,1
111944,1
111945,0
111946,1
111947,0
111948,1
111949,1
111950,0
111951,0
111952,1
111953,1
111954,0
111955,1
111956,1
111957,1
111958,1
111959,0
111960,1
111961,1
111962,1
111963,1
111964,0
111965,0
111966,1
111967,0
111968,1
111969,0
111970,0
111971,1
111972,1
111973,0
111974,0
111975,0
111976,0
111977,0
111978,1
111979,0
111980,1
111981,0
111982,0
111983,1
111984,1
111985,0
111986,1
111987,0
111988,1
111989,0
111990,0
111991,0
111992,0
111993,1
111994,1
111995,1
111996,1
111997,1
111998,1
111999,0
112000,1
112001,0
112002,0
112003,1
112004,0
112005,1
112006,0
112007,0
112008,1
112009,0
112010,0
112011,1
112012,0
112013,0
112014,1
112015,0
112016,0
112017,0
112018,0
112019,1
112020,1
112021,0
112022,0
112023,1
112024,1
112025,0
112026,0
112027,0
112028,0
112029,1
112030,0
112031,0
112032,1
112033,1
112034,1
112035,0
112036,1
112037,0
112038,0
112039,1
112040,0
112041,0
112042,1
112043,0
112044,0
112045,1
112046,1
112047,1
112048,0
112049,1
112050,1
112051,1
112052,1
112053,1
112054,0
112055,0
112056,1
112057,0
112058,0
112059,0
112060,1
112061,0
112062,1
112063,0
112064,1
112065,0
112066,1
112067,0
112068,0
112069,0
112070,1
112071,0
112072,0
112073,1
112074,0
112075,1
112076,1
112077,1
112078,1
112079,0
112080,1
112081,0
112082,0
112083,1
112084,0
112085,1
112086,0
112087,1
112088,0
112089,1
112090,0
112091,0
112092,1
112093,0
112094,1
112095,0
112096,0
112097,1
112098,1
112099,0
112100,1
112101,1
112102,1
112103,1
112104,1
112105,0
112106,1
112107,0
112108,1
112109,1
112110,0
112111,0
112112,1
112113,0
112114,0
112115,0
112116,0
112117,0
112118,0
112119,0
112120,0
112121,0
112122,0
112123,0
112124,0
112125,1
112126,0
112127,0
112128,1
112129,1
112130,0
112131,0
112132,1
112133,0
112134,1
112135,0
112136,0
112137,0
112138,0
112139,0
112140,1
112141,1
112142,1
112143,0
112144,1
112145,1
112146,1
112147,1
112148,1
112149,1
112150,0
112151,1
112152,0
112153,1
112154,1
112155,1
112156,1
112157,1
112158,1
112159,1
112160,0
112161,1
112162,1
112163,1
112164,0
112165,0
112166,0
112167,1
112168,0
112169,1
112170,1
112171,0
112172,1
112173,0
112174,0
112175,1
112176,1
112177,0
112178,0
112179,1
112180,1
112181,1
112182,1
112183,0
112184,1
112185,1
112186,0
112187,1
112188,1
112189,1
112190,0
112191,1
112192,0
112193,1
112194,0
112195,0
112196,0
112197,1
112198,0
112199,1
112200,1
112201,1
112202,0
112203,1
112204,1
112205,1
112206,1
112207,0
112208,0
112209,1
112210,0
112211,1
112212,0
112213,0
112214,0
112215,0
112216,1
112217,1
112218,1
112219,1
112220,0
112221,1
112222,1
112223,0
112224,1
112225,1
112226,0
112227,1
112228,0
112229,0
112230,0
112231,1
112232,1
112233,0
112234,1
112235,0
112236,0
112237,0
112238,0
112239,0
112240,1
112241,0
112242,0
112243,0
112244,0
112245,0
112246,0
112247,1
112248,1
112249,1
112250,1
112251,0
112252,0
112253,1
112254,1
112255,0
112256,1
112257,1
112258,0
112259,0
112260,1
112261,0
112262,0
112263,1
112264,1
112265,0
112266,0
112267,1
112268,0
112269,0
112270,0
112271,0
112272,0
112273,0
112274,1
112275,1
112276,1
112277,0
112278,1
112279,0
112280,1
112281,0
112282,0
112283,0
112284,1
112285,1
112286,0
112287,0
112288,0
112289,1
112290,0
112291,0
112292,0
112293,1
112294,1
112295,1
112296,0
112297,0
112298,0
112299,0
112300,1
112301,1
112302,1
112303,1
112304,0
112305,0
112306,0
112307,1
112308,0
112309,1
112310,0
112311,0
112312,0
112313,0
112314,0
112315,1
112316,1
112317,1
112318,1
112319,0
112320,0
112321,1
112322,0
112323,1
112324,1
112325,1
112326,0
112327,0
112328,0
112329,1
112330,0
112331,0
112332,1
112333,0
112334,1
112335,1
112336,1
112337,0
112338,1
112339,0
112340,1
112341,0
112342,0
112343,1
112344,1
112345,1
112346,1
112347,1
112348,0
112349,0
112350,1
112351,1
112352,0
112353,0
112354,0
112355,0
112356,1
112357,1
112358,0
112359,1
112360,1
112361,1
112362,0
112363,1
112364,0
112365,0
112366,1
112367,1
112368,1
112369,1
112370,0
112371,0
112372,1
112373,1
112374,1
112375,1
112376,1
112377,1
112378,0
112379,1
112380,1
112381,0
112382,0
112383,1
112384,0
112385,1
112386,0
112387,0
112388,1
112389,0
112390,1
112391,0
112392,1
112393,1
112394,1
112395,0
112396,0
112397,0
112398,0
112399,0
112400,0
112401,1
112402,0
112403,1
112404,0
112405,0
112406,1
112407,1
112408,0
112409,0
112410,1
112411,1
112412,1
112413,0
112414,0
112415,1
112416,0
112417,0
112418,1
112419,1
112420,1
112421,0
112422,1
112423,0
112424,0
112425,1
112426,1
112427,0
112428,1
112429,1
112430,1
112431,1
112432,0
112433,0
112434,1
112435,0
112436,0
112437,1
112438,1
112439,0
112440,1
112441,0
112442,0
112443,1
112444,0
112445,0
112446,0
112447,0
112448,0
112449,1
112450,0
112451,1
112452,1
112453,0
112454,1
112455,1
112456,0
112457,1
112458,1
112459,0
112460,1
112461,1
112462,1
112463,0
112464,0
112465,0
112466,0
112467,0
112468,1
112469,1
112470,0
112471,1
112472,0
112473,0
112474,0
112475,1
112476,1
112477,1
112478,0
112479,0
112480,1
112481,0
112482,1
112483,1
112484,0
112485,1
112486,0
112487,1
112488,0
112489,0
112490,0
112491,1
112492,1
112493,0
112494,1
112495,0
112496,0
112497,0
112498,1
112499,1
112500,0
112501,1
112502,1
112503,1
112504,0
112505,1
112506,0
112507,1
112508,0
112509,1
112510,1
112511,1
112512,0
112513,0
112514,1
112515,1
112516,0
112517,0
112518,1
112519,0
112520,0
112521,0
112522,0
112523,0
112524,0
112525,0
112526,1
112527,1
112528,0
112529,0
112530,0
112531,0
112532,1
112533,0
112534,1
112535,0
112536,0
112537,0
112538,0
112539,0
112540,0
112541,0
112542,1
112543,1
112544,0
112545,1
112546,0
112547,1
112548,0
112549,1
112550,1
112551,1
112552,0
112553,1
112554,1
112555,0
112556,0
112557,0
112558,0
112559,1
112560,0
112561,1
112562,1
112563,1
112564,0
112565,0
112566,0
112567,1
112568,0
112569,0
112570,0
112571,1
112572,1
112573,0
112574,1
112575,1
112576,1
112577,0
112578,0
112579,1
112580,1
112581,1
112582,0
112583,1
112584,1
112585,1
112586,0
112587,1
112588,0
112589,1
112590,0
112591,1
112592,0
112593,1
112594,1
112595,1
112596,1
112597,0
112598,0
112599,1
112600,0
112601,0
112602,0
112603,1
112604,0
112605,0
112606,1
112607,1
112608,1
112609,0
112610,1
112611,1
112612,1
112613,0
112614,1
112615,1
112616,0
112617,1
112618,0
112619,1
112620,1
112621,0
112622,0
112623,0
112624,0
112625,0
112626,1
112627,1
112628,1
112629,1
112630,0
112631,1
112632,0
112633,1
112634,1
112635,0
112636,0
112637,1
112638,1
112639,0
112640,1
112641,0
112642,1
112643,1
112644,0
112645,0
112646,0
112647,1
112648,0
112649,1
112650,0
112651,0
112652,0
112653,0
112654,1
112655,1
112656,0
112657,0
112658,1
112659,1
112660,0
112661,1
112662,1
112663,1
112664,1
112665,0
112666,0
112667,0
112668,0
112669,0
112670,1
112671,0
112672,1
112673,1
112674,1
112675,1
112676,1
112677,1
112678,0
112679,1
112680,0
112681,0
112682,1
112683,0
112684,0
112685,1
112686,0
112687,0
112688,1
112689,0
112690,1
112691,0
112692,0
112693,1
112694,1
112695,0
112696,0
112697,0
112698,0
112699,1
112700,1
112701,0
112702,1
112703,0
112704,0
112705,1
112706,0
112707,0
112708,0
112709,0
112710,1
112711,0
112712,0
112713,1
112714,1
112715,0
112716,1
112717,0
112718,1
112719,1
112720,0
112721,1
112722,1
112723,1
112724,0
112725,1
112726,1
112727,1
112728,1
112729,0
112730,0
112731,1
112732,1
112733,1
112734,1
112735,0
112736,0
112737,1
112738,0
112739,0
112740,0
112741,0
112742,1
112743,1
112744,1
112745,1
112746,1
112747,0
112748,0
112749,0
112750,0
112751,0
112752,1
112753,0
112754,1
112755,1
112756,0
112757,0
112758,0
112759,0
112760,1
112761,1
112762,0
112763,1
112764,0
112765,0
112766,0
112767,1
112768,1
112769,0
112770,1
112771,1
112772,1
112773,0
112774,1
112775,1
112776,0
112777,1
112778,1
112779,1
112780,0
112781,1
112782,0
112783,0
112784,1
112785,0
112786,0
112787,0
112788,1
112789,0
112790,1
112791,1
112792,1
112793,0
112794,1
112795,1
112796,0
112797,0
112798,0
112799,0
112800,0
112801,1
112802,0
112803,1
112804,0
112805,1
112806,1
112807,0
112808,1
112809,0
112810,0
112811,0
112812,1
112813,0
112814,1
112815,1
112816,0
112817,1
112818,0
112819,0
112820,1
112821,1
112822,1
112823,0
112824,1
112825,0
112826,0
112827,0
112828,0
112829,0
112830,1
112831,0
112832,0
112833,0
112834,1
112835,1
112836,1
112837,1
112838,1
112839,0
112840,1
112841,1
112842,0
112843,0
112844,1
112845,1
112846,1
112847,1
112848,1
112849,1
112850,0
112851,0
112852,0
112853,1
112854,0
112855,0
112856,1
112857,1
112858,0
112859,0
112860,1
112861,1
112862,1
112863,1
112864,1
112865,0
112866,1
112867,0
112868,1
112869,0
112870,1
112871,1
112872,1
112873,1
112874,0
112875,1
112876,1
112877,1
112878,0
112879,0
112880,1
112881,1
112882,0
112883,0
112884,0
112885,1
112886,0
112887,0
112888,0
112889,0
112890,1
112891,1
112892,1
112893,0
112894,0
112895,1
112896,1
112897,1
112898,1
112899,1
112900,0
112901,0
112902,1
112903,1
112904,1
112905,1
112906,1
112907,0
112908,0
112909,0
112910,0
112911,1
112912,1
112913,0
112914,0
112915,0
112916,1
112917,1
112918,0
112919,1
112920,1
112921,1
112922,1
112923,0
112924,0
112925,0
112926,0
112927,0
112928,0
112929,0
112930,1
112931,1
112932,0
112933,1
112934,1
112935,0
112936,0
112937,1
112938,0
112939,1
112940,0
112941,0
112942,1
112943,0
112944,1
112945,0
112946,0
112947,1
112948,0
112949,1
112950,0
112951,1
112952,0
112953,0
112954,1
112955,0
112956,1
112957,0
112958,1
112959,1
112960,1
112961,1
112962,0
112963,0
112964,0
112965,1
112966,0
112967,1
112968,1
112969,0
112970,0
112971,1
112972,0
112973,0
112974,1
112975,1
112976,1
112977,1
112978,1
112979,0
112980,0
112981,0
112982,1
112983,1
112984,0
112985,1
112986,1
112987,0
112988,1
112989,1
112990,1
112991,1
112992,0
112993,1
112994,0
112995,1
112996,1
112997,1
112998,0
112999,0
113000,0
113001,1
113002,1
113003,0
113004,0
113005,0
113006,1
113007,1
113008,0
113009,0
113010,1
113011,1
113012,0
113013,0
113014,0
113015,1
113016,0
113017,1
113018,1
113019,0
113020,0
113021,1
113022,0
113023,0
113024,1
113025,1
113026,0
113027,0
113028,0
113029,1
113030,0
113031,1
113032,1
113033,0
113034,0
113035,1
113036,1
113037,0
113038,0
113039,0
113040,1
113041,0
113042,1
113043,0
113044,1
113045,0
113046,1
113047,0
113048,1
113049,0
113050,0
113051,0
113052,1
113053,1
113054,0
113055,1
113056,0
113057,1
113058,1
113059,0
113060,1
113061,0
113062,0
113063,1
113064,1
113065,1
113066,1
113067,1
113068,1
113069,1
113070,0
113071,0
113072,1
113073,1
113074,1
113075,1
113076,1
113077,0
113078,0
113079,0
113080,0
113081,0
113082,0
113083,0
113084,1
113085,1
113086,1
113087,0
113088,0
113089,0
113090,0
113091,1
113092,0
113093,1
113094,1
113095,0
113096,0
113097,1
113098,1
113099,0
113100,0
113101,0
113102,1
113103,1
113104,1
113105,0
113106,1
113107,0
113108,0
113109,1
113110,0
113111,0
113112,1
113113,1
113114,1
113115,1
113116,1
113117,0
113118,0
113119,0
113120,0
113121,0
113122,0
113123,0
113124,0
113125,0
113126,0
113127,1
113128,1
113129,0
113130,0
113131,0
113132,0
113133,0
113134,1
113135,0
113136,1
113137,1
113138,0
113139,1
113140,0
113141,0
113142,1
113143,1
113144,1
113145,1
113146,0
113147,0
113148,0
113149,1
113150,0
113151,1
113152,1
113153,0
113154,0
113155,0
113156,0
113157,1
113158,1
113159,0
113160,0
113161,0
113162,0
113163,1
113164,1
113165,0
113166,1
113167,1
113168,0
113169,0
113170,0
113171,0
113172,0
113173,1
113174,1
113175,1
113176,0
113177,0
113178,1
113179,0
113180,1
113181,0
113182,1
113183,1
113184,1
113185,0
113186,1
113187,0
113188,1
113189,0
113190,1
113191,1
113192,0
113193,0
113194,1
113195,1
113196,0
113197,1
113198,1
113199,1
113200,0
113201,0
113202,0
113203,1
113204,1
113205,0
113206,1
113207,1
113208,0
113209,1
113210,0
113211,1
113212,1
113213,0
113214,1
113215,1
113216,1
113217,0
113218,1
113219,0
113220,1
113221,1
113222,1
113223,1
113224,0
113225,1
113226,0
113227,1
113228,1
113229,0
113230,1
113231,1
113232,0
113233,1
113234,1
113235,0
113236,0
113237,1
113238,0
113239,0
113240,0
113241,0
113242,1
113243,1
113244,0
113245,0
113246,1
113247,1
113248,1
113249,1
113250,1
113251,1
113252,0
113253,0
113254,1
113255,1
113256,1
113257,1
113258,0
113259,1
113260,1
113261,0
113262,1
113263,0
113264,1
113265,0
113266,1
113267,0
113268,0
113269,1
113270,1
113271,1
113272,0
113273,1
113274,1
113275,0
113276,1
113277,1
113278,1
113279,1
113280,1
113281,1
113282,0
113283,0
113284,1
113285,1
113286,1
113287,1
113288,0
113289,0
113290,0
113291,1
113292,1
113293,0
113294,0
113295,0
113296,0
113297,0
113298,0
113299,1
113300,0
113301,0
113302,1
113303,0
113304,1
113305,1
113306,1
113307,1
113308,1
113309,0
113310,1
113311,0
113312,0
113313,1
113314,0
113315,0
113316,1
113317,1
113318,0
113319,0
113320,0
113321,0
113322,1
113323,1
113324,1
113325,1
113326,0
113327,0
113328,0
113329,0
113330,1
113331,0
113332,0
113333,0
113334,0
113335,0
113336,1
113337,1
113338,0
113339,1
113340,0
113341,0
113342,1
113343,1
113344,0
113345,0
113346,0
113347,1
113348,0
113349,1
113350,1
113351,1
113352,1
113353,0
113354,0
113355,1
113356,0
113357,1
113358,1
113359,0
113360,1
113361,0
113362,0
113363,0
113364,1
113365,0
113366,1
113367,0
113368,0
113369,1
113370,1
113371,1
113372,1
113373,1
113374,0
113375,0
113376,1
113377,0
113378,0
113379,1
113380,1
113381,0
113382,0
113383,1
113384,1
113385,0
113386,0
113387,1
113388,0
113389,0
113390,0
113391,0
113392,1
113393,0
113394,0
113395,0
113396,1
113397,1
113398,0
113399,0
113400,1
113401,1
113402,1
113403,1
113404,0
113405,1
113406,0
113407,1
113408,1
113409,1
113410,0
113411,1
113412,0
113413,1
113414,1
113415,0
113416,0
113417,1
113418,1
113419,1
113420,1
113421,0
113422,1
113423,1
113424,0
113425,1
113426,0
113427,0
113428,0
113429,1
113430,1
113431,1
113432,1
113433,1
113434,0
113435,0
113436,0
113437,1
113438,1
113439,0
113440,0
113441,0
113442,1
113443,0
113444,1
113445,1
113446,1
113447,0
113448,1
113449,0
113450,1
113451,1
113452,1
113453,0
113454,0
113455,0
113456,0
113457,0
113458,0
113459,1
113460,1
113461,0
113462,1
113463,1
113464,1
113465,0
113466,1
113467,0
113468,1
113469,1
113470,1
113471,0
113472,0
113473,0
113474,0
113475,1
113476,0
113477,0
113478,0
113479,1
113480,1
113481,1
113482,0
113483,1
113484,0
113485,0
113486,1
113487,1
113488,1
113489,0
113490,0
113491,0
113492,1
113493,1
113494,1
113495,0
113496,1
113497,0
113498,0
113499,1
113500,0
113501,1
113502,1
113503,1
113504,1
113505,0
113506,1
113507,1
113508,1
113509,1
113510,1
113511,1
113512,0
113513,1
113514,1
113515,1
113516,1
113517,0
113518,1
113519,0
113520,1
113521,1
113522,0
113523,0
113524,1
113525,0
113526,1
113527,0
113528,1
113529,1
113530,0
113531,0
113532,0
113533,0
113534,1
113535,1
113536,0
113537,1
113538,0
113539,0
113540,1
113541,1
113542,1
113543,1
113544,0
113545,0
113546,1
113547,1
113548,0
113549,1
113550,1
113551,1
113552,1
113553,1
113554,1
113555,0
113556,1
113557,0
113558,0
113559,0
113560,1
113561,0
113562,0
113563,1
113564,0
113565,0
113566,0
113567,1
113568,0
113569,0
113570,1
113571,0
113572,0
113573,1
113574,0
113575,1
113576,1
113577,1
113578,0
113579,1
113580,1
113581,1
113582,1
113583,0
113584,0
113585,0
113586,0
113587,1
113588,1
113589,1
113590,1
113591,1
113592,1
113593,1
113594,0
113595,0
113596,0
113597,0
113598,1
113599,1
113600,0
113601,0
113602,0
113603,0
113604,1
113605,1
113606,1
113607,0
113608,1
113609,0
113610,1
113611,1
113612,0
113613,0
113614,1
113615,1
113616,1
113617,1
113618,0
113619,0
113620,0
113621,0
113622,0
113623,0
113624,0
113625,1
113626,1
113627,1
113628,0
113629,1
113630,0
113631,1
113632,1
113633,1
113634,1
113635,0
113636,0
113637,0
113638,1
113639,1
113640,0
113641,1
113642,1
113643,0
113644,1
113645,0
113646,0
113647,0
113648,1
113649,1
113650,1
113651,1
113652,1
113653,1
113654,0
113655,1
113656,1
113657,1
113658,1
113659,1
113660,0
113661,0
113662,1
113663,1
113664,0
113665,1
113666,0
113667,1
113668,1
113669,1
113670,0
113671,1
113672,1
113673,0
113674,1
113675,1
113676,0
113677,0
113678,0
113679,0
113680,1
113681,1
113682,1
113683,0
113684,1
113685,1
113686,0
113687,1
113688,0
113689,1
113690,1
113691,0
113692,0
113693,1
113694,1
113695,0
113696,0
113697,1
113698,1
113699,0
113700,0
113701,1
113702,1
113703,1
113704,1
113705,1
113706,0
113707,0
113708,0
113709,0
113710,0
113711,1
113712,1
113713,0
113714,0
113715,0
113716,1
113717,0
113718,0
113719,0
113720,1
113721,0
113722,0
113723,0
113724,0
113725,0
113726,1
113727,1
113728,0
113729,0
113730,1
113731,0
113732,0
113733,0
113734,0
113735,1
113736,1
113737,0
113738,0
113739,0
113740,0
113741,1
113742,1
113743,1
113744,1
113745,0
113746,1
113747,0
113748,1
113749,0
113750,0
113751,1
113752,0
113753,1
113754,1
113755,1
113756,0
113757,0
113758,0
113759,1
113760,0
113761,0
113762,1
113763,0
113764,1
113765,0
113766,0
113767,0
113768,0
113769,0
113770,1
113771,0
113772,0
113773,1
113774,1
113775,0
113776,1
113777,0
113778,1
113779,0
113780,1
113781,0
113782,1
113783,1
113784,1
113785,0
113786,0
113787,1
113788,1
113789,0
113790,1
113791,0
113792,0
113793,0
